Palabras;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
mínimo;0;0;0;0;0;0;0;0
ministro;0;0;0;0;0;0;0;0
ministerial;0;0;0;0;0;0;0;0
ministerio;0;0;0;0;1;0;0;1
minivan;0;0;0;0;0;0;0;0
pececillo;0;0;0;0;0;0;0;0
menor;0;0;0;0;0;0;0;0
minoría;0;0;0;0;0;0;0;0
juglar;0;0;0;0;0;0;0;0
menta;0;0;0;0;0;0;0;0
minúscula;0;0;0;0;0;0;0;0
minuto;0;0;0;0;0;0;0;0
minucias;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
milagro;0;1;0;0;1;0;1;1
milagroso;0;0;0;0;1;0;1;0
espejismo;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;1;0;0;0;0;0
espejo;0;0;0;0;0;0;0;0
alegría;0;0;0;0;1;0;0;0
malversación;0;0;0;0;0;0;0;0
mal comportamiento;1;0;1;0;0;0;1;0
aborto espontáneo;0;0;0;1;0;1;0;0
diverso;0;0;0;0;0;0;0;0
miscelánea;0;0;0;0;0;0;0;0
travesura;0;0;0;0;0;0;0;0
dañoso;0;0;0;0;0;0;0;0
Idea equivocada;1;0;1;1;0;0;0;0
mala conducta;0;0;1;0;0;0;0;0
delito;0;0;0;0;0;0;0;0
miserable;1;0;1;0;0;1;0;0
tristemente;0;0;0;0;0;1;0;0
miseria;1;0;1;1;0;1;0;0
desgracia;0;0;0;1;0;1;0;0
equivocado;0;0;1;0;0;0;0;0
percance;0;0;1;1;0;1;1;0
mal informado;0;0;0;0;0;0;0;0
mala interpretación;0;0;0;0;0;0;0;0
engañar;1;0;0;1;0;0;0;1
engañoso;1;0;1;0;0;0;0;0
mala administración;0;0;0;0;0;0;0;0
desajuste;0;0;0;0;0;0;0;0
no coincidente;0;0;0;0;0;0;0;0
nombre equivocado;0;0;0;0;0;0;0;0
perder;1;0;1;0;0;0;0;0
fuera de lugar;0;0;0;0;0;0;0;0
falsificar;0;0;0;0;0;0;0;0
tergiversación;0;0;0;0;0;1;0;0
tergiversado;1;0;0;0;0;0;0;0
perder;0;0;0;0;0;0;0;0
misil;0;0;0;1;0;0;0;0
desaparecido;0;0;0;1;0;1;0;0
misión;0;0;0;0;0;0;0;0
misionero;0;0;0;0;0;0;0;0
declaración errónea;1;0;1;0;0;0;0;0
niebla;0;0;0;0;0;0;0;0
Error;0;0;0;0;0;1;0;0
equivocado;0;0;0;1;0;0;0;0
señor;0;0;0;0;0;0;0;0
amante;1;0;1;0;0;0;0;0
NO TRANSLATION;0;0;1;1;0;0;0;0
brumoso;0;0;0;0;0;0;0;0
entender mal;0;0;0;0;0;0;0;0
malentendido;1;0;0;0;0;1;0;0
mal uso;0;0;0;0;0;0;0;0
ácaro;0;0;1;0;0;0;0;0
inglete;0;0;0;0;0;0;0;0
mitigación;0;0;0;0;0;0;0;0
mezcla;0;0;0;0;0;0;0;0
mezclado;0;0;0;0;0;0;0;0
mezcla;0;0;0;0;0;0;0;0
gemido;0;0;0;1;0;1;0;0
foso;0;0;0;0;0;0;0;1
multitud;1;0;0;1;0;0;0;0
móvil;0;1;0;0;0;0;0;0
movilidad;0;0;0;0;0;0;0;0
movilización;0;0;0;0;0;0;0;0
movilizar;0;0;0;0;0;0;0;0
mofa;0;0;1;0;0;0;0;0
burlón;1;0;1;0;0;1;0;0
modal;0;0;0;0;0;0;0;0
modalidad;0;0;0;0;0;0;0;0
modo;0;0;0;0;0;0;0;0
modelo;0;0;0;0;0;0;0;0
modelador;0;0;0;0;0;0;0;0
moderar;0;0;0;0;0;0;0;0
moderadamente;0;0;0;0;0;0;0;0
moderador;0;0;0;0;0;0;0;0
moderación;0;0;0;0;0;0;0;0
moderador;0;0;0;0;0;0;0;1
moderno;0;0;0;0;0;0;0;0
modernismo;0;0;0;0;0;0;0;0
modesto;0;0;0;0;0;0;0;1
modestia;0;0;0;0;0;0;0;0
cantidad mínima;0;0;0;0;0;0;0;0
modificable;0;0;0;0;0;0;0;0
modificación;0;0;0;0;0;0;0;0
modificado;0;0;0;0;0;0;0;0
modificar;0;0;0;0;0;0;1;0
modular;0;0;0;0;0;0;0;0
modulación;0;0;0;0;0;0;0;0
módulo;0;0;0;0;0;0;0;0
módulo;0;0;0;0;0;0;0;0
magnate;0;0;0;0;0;0;0;0
mitad;0;0;0;0;0;0;0;0
húmedo;0;0;0;0;0;0;0;0
humedad;0;0;0;0;0;0;0;0
molar;0;0;0;0;0;0;0;0
melaza;0;0;0;0;0;0;0;0
molde;0;0;0;0;0;0;0;0
moldeado;0;0;0;0;0;0;0;0
moldura;0;0;0;0;0;0;0;0
mohoso;0;0;0;0;0;0;0;0
molecular;0;0;0;0;0;0;0;0
molécula;0;0;0;0;0;0;0;0
acoso;1;0;1;1;0;1;0;0
fundido;0;0;0;0;0;0;0;0
momento;0;0;0;0;0;0;0;0
momentáneo;0;0;0;0;0;0;0;0
trascendental;0;0;0;0;0;0;0;0
impulso;0;1;0;0;0;0;0;0
monada;0;0;0;0;0;0;0;0
monarca;0;0;0;0;0;0;0;0
monarquía;0;0;0;0;0;0;0;0
monasterio;0;0;0;0;0;0;0;0
monástico;0;0;0;0;0;0;0;0
monetario;0;1;0;0;0;0;0;0
dinero;1;1;0;0;1;0;1;1
monje;0;0;0;0;0;0;0;1
mono;0;0;0;0;0;0;0;0
monocromo;0;0;1;0;0;0;0;0
monogamia;0;0;0;0;0;0;0;1
monograma;0;0;0;0;0;0;0;0
monografía;0;0;0;0;0;0;0;0
monocapa;0;0;0;0;0;0;0;0
monólogo;0;0;0;0;0;0;0;0
monopolista;0;0;0;0;0;0;0;0
monopolio;0;0;0;0;0;0;0;0
monotonía;0;0;0;0;0;0;0;0
monzón;0;0;0;0;0;1;0;0
monstruo;0;0;0;1;0;0;0;0
monstruosidad;1;0;1;1;0;0;1;0
monte;0;0;0;0;0;0;0;0
mes;0;0;0;0;0;0;0;0
mensual;0;0;0;0;0;0;0;0
Monumento;0;0;0;0;0;0;0;0
monumental;0;0;0;0;0;0;0;0
mugir;0;0;0;0;0;0;0;0
estados de ánimo;0;0;0;0;0;0;0;0
temperamental;1;0;0;0;0;1;0;0
Luna;0;0;0;0;0;0;0;0
luz de la luna;0;0;0;0;0;0;0;0
amarrado;0;0;0;0;0;0;0;0
amarradero;0;0;0;0;0;0;0;0
amarras;0;0;0;0;0;0;0;1
páramo;0;0;0;0;0;0;0;0
alce;0;0;0;0;0;0;0;0
discutible;0;0;0;0;0;0;0;0
discutido;0;0;0;0;0;0;0;0
fregona;0;0;0;0;0;0;0;0
moral;1;0;0;0;0;0;0;1
moralidad;0;0;0;0;0;0;0;1
moralidad;1;1;1;0;1;0;1;1
pantano;0;0;0;0;0;0;0;0
moratoria;0;0;0;0;0;0;0;0
mórbido;0;0;0;0;0;1;0;0
morbosidad;1;0;1;1;0;1;0;0
morgue;0;0;1;1;0;1;0;0
moribundo;0;0;0;0;0;1;0;0
alborada;0;1;0;0;0;0;0;0
Mañana;0;0;0;0;0;0;0;0
idiota;0;0;0;0;0;0;0;0
imbécil;0;0;0;0;0;0;0;0
morfina;0;0;0;0;0;0;0;0
morfismo;0;0;0;0;0;0;0;0
morfología;0;0;0;0;0;0;0;0
día siguiente;0;1;0;0;0;0;0;0
bocado;0;0;0;0;0;0;0;0
mortal;0;0;0;0;0;0;0;0
mortalidad;1;0;0;1;0;1;0;0
mortero;0;0;0;0;0;0;0;0
hipoteca;0;0;0;1;0;0;0;0
acreedor hipotecario;0;0;0;0;0;0;0;1
deudor hipotecario;0;0;0;1;0;0;0;0
mortificación;0;1;1;1;0;1;0;0
mortuorio;0;0;0;1;0;1;0;0
mosaico;0;0;0;0;0;0;0;0
mezquita;1;0;0;0;0;0;0;0
mosquito;1;0;1;0;0;0;0;0
musgo;0;0;0;0;0;0;0;0
cubierto de musgo;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
polilla;0;0;0;0;0;0;0;0
madre;0;1;0;0;1;1;0;1
maternidad;0;0;0;0;1;0;0;1
movimiento;0;1;0;0;0;0;0;0
inmóvil;0;0;0;0;0;0;0;0
motivo;0;0;0;0;0;0;0;0
abigarrado;0;0;0;0;0;0;0;0
motor;0;0;0;0;0;0;0;0
moto;0;0;0;0;0;0;0;0
motocicleta;0;0;0;0;0;0;0;0
Motte;0;0;0;0;0;0;0;0
abigarrado;0;0;0;0;0;0;0;0
lema;0;0;0;0;0;0;0;0
molde;0;0;0;0;0;0;0;0
montículo;0;0;0;0;0;0;0;0
montar;0;0;0;0;0;0;0;0
montaña;0;1;0;0;0;0;0;0
alpinista;0;0;0;0;0;0;0;0
montañoso;0;0;0;0;0;0;0;0
llorar;0;0;0;0;0;1;0;0
triste;1;0;0;1;0;1;0;0
luto;0;0;0;0;0;1;0;0
ratón;0;0;0;0;0;0;0;0
Bigote;0;0;0;0;0;0;0;0
boca;0;0;0;0;0;0;1;0
bocado;0;0;1;0;0;0;0;0
boquilla;0;0;0;0;0;0;0;0
móvil;0;0;0;0;0;0;0;0
movimiento;0;0;0;0;0;0;0;0
movimiento;0;0;0;0;0;0;0;0
agente de mudanzas;0;0;0;0;0;0;0;0
película;0;0;0;0;0;0;0;0
emocionante;0;0;0;0;0;0;0;0
cortar;0;0;0;0;0;0;0;0
estiércol;0;0;1;0;0;0;0;0
NO TRANSLATION;0;0;1;0;0;0;0;0
moco;0;0;1;0;0;0;0;0
barro;0;0;0;0;0;0;0;0
confusión;0;0;0;0;0;0;0;0
confuso;0;0;0;0;0;0;0;0
fangoso;0;0;1;0;0;0;0;0
manguito;1;0;1;0;0;0;0;0
sordo;0;0;0;0;0;0;0;0
silenciador;0;0;0;0;0;0;0;0
jarra;1;0;0;1;0;1;0;0
mula;1;0;0;0;0;0;0;1
multilateral;0;0;0;0;0;0;0;0
múltiple;0;0;0;0;0;0;0;0
multicine;0;0;0;0;0;0;0;0
multiplicación;0;0;0;0;0;0;0;0
multiplicidad;0;0;0;0;0;0;0;0
multiplicado;0;0;0;0;0;0;0;0
multiplicador;0;0;0;0;0;0;0;0
multiplicar;0;0;0;0;0;0;0;0
multitud;0;0;0;0;0;0;0;0
mamá;0;0;0;1;0;0;0;0
mascullar;0;0;0;0;0;0;0;0
momia;0;0;0;0;0;0;0;0
paperas;0;0;0;0;0;0;0;0
mascar;0;0;0;0;0;0;0;0
mundano;0;0;0;0;0;0;0;0
municipal;0;0;0;0;0;0;0;0
municipio;0;0;0;0;0;0;0;0
mural;0;0;0;0;0;0;0;0
asesinato;1;0;1;1;0;1;1;0
asesino;1;0;1;1;0;1;0;0
asesino;1;0;1;1;0;1;1;0
turbio;0;0;1;0;0;1;0;0
murmullo;0;0;0;0;0;0;0;0
músculo;0;0;0;0;0;0;0;0
muscular;0;0;0;0;0;0;0;0
musa;0;0;0;0;0;0;0;0
musas;0;0;0;0;0;0;0;0
museo;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
seta;0;0;0;0;0;0;0;0
música;0;0;0;0;1;1;0;0
musical;1;1;0;0;1;1;1;1
músico;0;0;0;0;0;0;0;0
meditando;0;0;0;0;0;0;0;0
almizcle;0;0;0;0;0;0;0;0
mosquete;0;0;0;1;0;0;0;0
muselina;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
mustango;0;0;0;0;0;0;0;0
mostaza;0;0;0;0;0;0;0;0
reunión;0;0;0;0;0;0;0;0
rancio;0;0;1;0;0;0;0;0
mudable;0;1;0;0;0;0;0;0
mutante;0;0;0;0;0;0;0;0
mutación;0;0;0;0;0;0;0;0
mutilado;0;0;1;0;0;0;0;0
mutilación;1;0;1;1;0;1;0;0
motín;1;0;1;1;0;0;1;0
NO TRANSLATION;1;0;0;0;0;0;0;0
Carne de cordero;0;0;0;0;0;0;0;0
mutuo;0;0;0;0;0;0;0;0
mutuamente;0;0;0;0;0;0;0;0
bozal;0;0;0;1;0;0;0;0
miopía;1;0;0;0;0;1;0;0
miope;0;0;0;0;0;0;0;0
miríada;0;0;0;0;0;0;0;0
misterioso;0;1;0;1;0;0;1;0
misterio;0;1;0;0;0;0;1;0
místico;0;0;0;0;0;0;1;0
místico;0;0;0;0;0;0;0;0
misticismo;0;0;0;0;0;0;0;0
mito;0;0;0;0;0;0;0;0
mítico;0;0;0;0;0;0;0;0
mítico;0;0;0;0;0;0;0;0
mitológico;0;0;0;0;0;0;0;0
mitología;0;0;0;0;0;0;0;0
coger;0;0;0;0;0;0;1;0
nadir;0;0;0;0;0;0;0;0
NO TRANSLATION;1;0;0;0;0;0;0;0
uña;0;0;0;0;0;0;0;0
ingenuo;0;0;0;0;0;0;0;0
desnudo;0;0;0;0;0;0;0;0
llamado;0;0;0;0;0;0;0;0
sin nombre;0;0;1;0;0;0;0;0
homónimo;0;0;0;0;0;0;0;0
nombrando;0;0;0;0;0;0;0;0
niñera;0;0;0;0;0;0;0;0
nanómetro;0;0;0;0;0;0;0;0
siesta;0;0;0;0;1;0;0;0
nuca;0;0;0;0;0;0;0;0
servilleta;0;0;0;0;0;1;0;0
siesta;0;0;0;0;0;0;0;0
pañal;0;0;1;0;0;0;0;0
narcótico;0;0;0;0;0;0;0;0
narrar;0;0;0;0;0;0;0;0
narración;0;0;0;0;0;0;0;0
narrativa;0;0;0;0;0;0;0;0
narrador;0;0;0;0;0;0;0;0
estrecho;0;0;0;0;0;0;0;0
estrechamiento;0;0;0;0;0;0;0;0
naciente;0;1;0;0;0;0;0;0
asqueroso;1;0;1;1;0;1;0;0
natal;0;0;0;0;0;0;0;0
nación;0;0;0;0;0;0;0;1
nacional;0;0;0;0;0;0;0;0
nacionalidad;0;0;0;0;0;0;0;0
nativo;0;0;0;0;0;0;0;0
natividad;0;0;0;0;0;0;0;0
naturalista;0;0;0;0;0;0;0;0
naturalización;0;0;0;0;0;0;0;0
naturalizado;0;0;0;0;0;0;0;0
naturalmente;0;0;0;0;0;0;0;0
naturaleza;0;0;0;0;0;0;0;0
nada;0;0;0;0;0;0;0;0
travieso;0;0;0;0;0;0;0;0
náusea;0;0;1;0;0;0;0;0
nauseabundo;0;0;1;0;0;1;0;0
náutico;0;0;0;0;0;0;0;0
naval;0;0;0;0;0;0;0;0
nave;0;0;0;0;0;0;0;0
ombligo;0;0;0;0;0;0;0;0
navegable;0;1;0;0;0;0;0;0
navegar;0;0;0;0;0;0;0;0
navegación;0;0;0;0;0;0;0;0
navegador;0;1;0;0;0;0;0;1
Armada;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
pulcramente;0;0;0;0;0;0;0;0
nebulosa;0;0;0;0;0;0;0;0
nebulosas;0;0;0;0;0;0;0;0
nebuloso;0;0;0;0;0;0;0;0
necesariamente;0;0;0;0;0;0;0;0
necesitar;0;0;0;0;0;0;0;0
artículos de primera necesidad;0;0;0;0;0;0;0;0
necesidad;0;0;0;0;0;1;0;0
cuello;0;0;0;0;0;0;0;0
collar;0;0;0;0;0;0;0;0
necrosis;0;0;0;0;0;0;0;0
néctar;0;0;0;0;0;0;0;0
necesario;0;0;0;0;0;0;0;0
aguja;0;0;0;0;0;0;0;0
innecesario;0;0;0;0;0;0;0;0
necesitado;0;0;0;0;0;0;0;0
vil;0;0;1;1;0;1;1;0
negación;1;0;0;0;0;0;0;0
negativo;0;0;0;0;0;1;0;0
negligencia;0;0;0;0;0;0;0;0
descuidado;1;0;1;0;0;1;0;0
descuidando;0;0;0;0;0;0;0;0
negligencia;0;0;0;0;0;0;0;0
negligente;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
despreciable;0;0;0;0;0;0;0;0
negociar;0;0;0;0;0;0;0;1
negociación;0;0;0;0;0;0;0;0
negociador;0;0;0;0;0;0;0;0
negro;0;0;0;0;0;1;0;0
relinchar;0;0;0;0;0;0;0;0
vecino;0;1;0;0;0;0;0;1
barrio;0;1;0;0;0;0;0;0
vecino;0;0;0;0;0;0;0;0
neonatal;0;0;0;0;0;0;0;0
neófito;0;0;0;0;0;0;0;0
neopreno;0;0;0;0;0;0;0;0
sobrino;0;0;0;0;0;0;0;0
nepotismo;1;0;1;0;0;1;0;0
nervio;0;0;0;0;0;0;0;0
nervioso;0;1;0;1;0;0;0;0
nerviosismo;0;0;0;1;0;0;0;0
ness;0;0;0;0;0;0;0;0
nido;0;0;0;0;0;0;0;1
hacerse un nido;0;0;0;0;0;0;0;1
pajarito en el nido;0;0;0;0;0;0;0;0
red;0;0;0;0;0;0;0;0
inferior;1;0;0;1;0;1;0;0
red;0;0;0;0;0;0;0;0
ortiga;1;0;1;0;0;0;0;0
red;0;1;0;0;0;0;0;0
neuralgia;0;0;0;1;0;1;0;0
neurología;0;0;0;0;0;0;0;0
neurosis;0;0;0;1;0;1;0;0
neurótico;0;0;1;1;0;0;0;0
neutro;0;0;0;0;0;0;0;0
neutral;0;1;0;0;0;0;0;1
neutralidad;0;0;0;0;0;0;0;1
neutralizar;0;0;0;0;0;0;0;0
recién nacido;0;0;0;0;0;0;0;0
recién llegado;0;0;0;1;0;0;1;0
recién;0;0;0;0;0;0;0;0
novedad;0;0;0;0;0;0;0;0
Noticias;0;0;0;0;0;0;0;0
periódico;0;0;0;0;0;0;0;0
puesto de periódicos;0;0;0;0;0;0;0;0
punta;0;0;0;0;0;0;0;0
picar;0;0;0;0;0;0;0;0
nicho;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
mella;0;0;0;0;0;0;0;0
níquel;0;0;0;0;0;0;0;0
apodo;0;0;0;0;0;0;0;0
nicotina;0;0;1;0;0;0;0;0
sobrina;0;0;0;0;0;0;0;0
negro;0;0;0;0;0;0;0;0
cerca;0;0;0;0;0;0;0;0
noche;0;0;0;0;0;0;0;0
anochecer;0;0;0;0;0;0;0;0
ruiseñor;0;0;0;0;0;0;0;0
pesadilla;0;0;0;1;0;0;0;0
nihilismo;0;0;0;0;0;0;0;0
nulo;0;0;0;0;0;0;0;0
ágil;0;0;0;0;0;0;0;0
noventa;0;0;0;0;0;0;0;0
noveno;0;0;0;0;0;0;0;0
cortar;0;0;0;0;0;0;0;0
pezón;0;0;0;0;0;0;0;0
nada;0;0;0;0;0;0;0;0
nobleza;0;1;0;0;0;0;0;1
noble;0;0;0;0;0;0;0;1
noble;0;0;0;0;0;0;0;1
nocturno;0;0;0;0;0;0;0;0
cabecear;0;0;0;0;0;0;0;0
cabeceo;0;0;0;0;0;0;0;0
nodo;0;0;0;0;0;0;0;0
nodular;0;0;0;0;0;0;0;0
nódulo;0;0;0;0;0;0;0;0
ruido;0;0;0;0;0;0;0;0
ruidoso;1;0;0;0;0;0;0;0
nómada;0;0;0;0;0;0;0;0
nómada;0;0;0;0;0;0;0;0
nomenclatura;0;0;0;0;0;0;0;0
nominal;0;0;0;0;0;0;0;0
nombrar;0;0;0;0;0;0;0;0
nominación;0;0;0;0;0;0;0;0
candidato;0;0;0;0;0;0;0;0
mientras tanto;0;0;0;0;0;0;0;0
NO TRANSLATION;1;1;0;1;0;1;0;0
mediocre;0;0;0;0;0;0;0;0
inexistente;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
disparates;0;0;0;0;0;0;0;0
absurdo;0;0;0;0;0;1;0;0
cabeza;0;0;0;0;0;0;0;0
rincón;0;0;0;0;0;0;0;0
mediodía;0;0;0;0;0;0;0;0
lazo;0;0;0;0;0;1;0;0
norma;0;0;0;0;0;0;0;0
normal;0;0;0;0;0;0;0;0
normalidad;0;0;0;0;0;0;0;0
normalidad;0;0;0;0;0;0;0;0
nariz;0;0;1;0;0;0;0;0
nostalgia;0;0;0;0;0;0;0;0
fosa nasal;0;0;0;0;0;0;0;0
Incapaz;0;0;0;0;1;0;0;1
notables;0;0;0;0;0;0;0;0
notablemente;0;0;0;0;0;0;0;0
notario;0;0;0;0;0;0;0;1
notación;0;0;0;0;0;0;0;0
muesca;0;0;0;0;0;0;0;0
mellado;0;0;0;0;0;0;0;0
Nota;0;0;0;0;0;0;0;0
cuaderno;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
notable;0;0;0;0;0;0;0;0
nada;0;0;0;0;0;1;0;0
darse cuenta;0;0;0;0;0;0;0;0
perceptible;0;0;0;0;0;0;0;0
notificación;0;1;0;0;0;0;0;0
notificar;0;0;0;0;0;0;0;0
noción;0;0;0;0;0;0;0;0
hipotético;0;0;0;0;0;0;0;0
notoriedad;1;0;1;1;0;0;0;0
a pesar de;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
sustantivo;0;0;0;0;0;0;0;0
nutrir;0;0;0;0;0;0;0;0
alimento;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
novedad;0;0;0;0;0;0;0;0
principiante;0;0;0;0;0;0;0;0
hoy en día;0;0;0;0;0;0;0;0
nocivo;0;0;1;1;0;0;0;0
boquilla;0;0;0;0;0;0;0;0
matiz;0;0;0;0;0;0;0;0
matices;0;0;0;0;0;0;0;0
núcleo;0;0;0;0;0;0;0;0
desnudo;0;0;0;0;0;0;0;0
empujar;0;0;0;0;0;0;0;0
desnudez;0;0;0;0;0;0;0;0
pepita;0;0;0;0;0;0;0;0
molestia;1;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
nulo;0;0;0;0;0;0;0;0
anular;0;0;0;0;0;0;1;0
entumecido;0;0;0;0;0;0;0;0
número;0;0;0;0;0;0;0;0
Numeración;0;0;0;0;0;0;0;0
números;0;0;0;0;0;0;0;0
entumecimiento;0;0;0;0;0;1;0;0
número;0;0;0;0;0;0;0;0
numerador;0;0;0;0;0;0;0;0
numérico;0;0;0;0;0;0;0;0
numéricamente;0;0;0;0;0;0;0;0
numeroso;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;1
enfermera;0;0;0;0;0;0;0;1
guardería;0;0;0;0;1;0;0;1
nutrir;1;1;1;1;1;0;0;1
nuez moscada;0;0;0;0;0;0;0;0
nutrición;0;0;0;0;0;0;0;0
nutritivo;0;0;0;0;0;1;0;0
nutritivo;0;0;0;0;0;0;0;0
nueces;0;0;0;0;0;0;0;0
ninfa;0;0;0;0;0;0;0;0
zoquete;0;0;0;0;0;0;0;0
roble;0;0;0;0;0;0;0;0
remo;0;0;0;0;0;0;0;0
oasis;0;1;0;0;1;0;0;1
juramento;0;0;0;0;0;0;0;1
harina de avena;0;0;0;0;0;0;0;0
obediencia;0;0;0;0;0;0;0;1
obediente;0;0;0;0;0;0;0;0
obedientemente;0;0;0;0;0;0;0;0
obelisco;0;0;0;0;0;0;0;0
obeso;0;0;1;0;0;0;0;0
obesidad;0;0;1;0;0;1;0;0
obedecer;0;0;0;1;0;0;0;1
Obi;0;0;1;1;0;0;0;0
obituario;0;0;0;0;0;1;1;0
obituario;0;0;0;0;0;1;0;0
objeto;0;0;0;0;0;0;0;0
objeción;1;0;0;0;0;0;0;0
objetable;0;0;0;0;0;0;0;0
objetivo;0;1;0;0;0;0;0;1
obligación;0;0;0;0;0;0;0;0
obligatorio;0;0;0;0;0;0;0;0
obligar;0;0;0;0;0;0;0;1
obligado;0;0;0;0;0;0;0;0
servicial;1;1;1;1;1;0;1;1
deudor;0;0;0;1;0;0;0;0
oblicuo;0;0;0;0;0;0;0;0
obliterar;1;0;0;1;0;1;0;0
borrado;1;0;0;1;0;0;0;0
obliteración;0;0;0;1;0;1;0;0
olvido;1;0;0;1;0;0;0;0
inconsciente de;0;0;0;0;0;0;0;0
oblongo;0;0;0;0;0;0;0;0
desagradable;1;0;1;0;0;1;0;0
oboe;0;0;0;0;0;0;0;0
obsceno;0;0;1;0;0;0;0;0
obscenidad;1;0;1;0;0;0;0;0
oscuro;0;0;0;0;0;0;0;0
oscurecido;0;0;0;0;0;0;0;0
oscuridad;0;0;0;0;0;0;0;0
observancia;0;0;0;0;0;0;0;0
observante;0;0;0;0;0;0;0;0
observación;0;0;0;0;0;0;0;0
observatorio;0;0;0;0;0;0;0;0
observar;0;0;0;0;0;0;0;0
observador;0;0;0;0;0;0;0;0
observando;0;0;0;0;0;0;0;0
obsesión;0;0;0;0;0;0;0;0
obsolescencia;0;0;0;0;0;0;0;0
obstáculo;1;0;0;1;0;1;0;0
obstetra;0;0;0;0;0;0;0;1
obstetricia;0;0;0;0;0;0;0;0
obstinado;0;0;0;0;0;0;0;0
obstruir;1;0;0;1;0;0;0;0
obstrucción;0;0;0;0;0;0;0;0
obstructivo;1;0;0;0;0;0;0;0
obtener;0;0;0;0;0;0;0;0
asequible;0;0;0;0;1;0;0;0
obtuso;0;0;0;0;0;0;0;0
anverso;0;0;0;0;0;0;0;0
obvio;0;0;0;0;0;0;0;1
ocarina;0;0;0;0;0;0;0;0
ocasión;0;0;0;0;0;0;0;0
ocasional;0;0;0;0;0;0;1;0
de vez en cuando;0;0;0;0;0;0;0;0
oclusión;0;0;0;0;0;0;0;0
oculto;0;0;1;1;0;0;0;0
ocupación;0;0;0;0;0;0;0;0
ocupante;0;0;0;0;0;0;0;1
ocupación;0;0;0;0;0;0;0;0
ocupado;0;0;0;0;0;0;0;0
inquilino;0;0;0;0;0;0;0;0
ocupar;0;0;0;0;0;0;0;0
ocupando;0;0;0;0;0;0;0;0
ocurrir;0;0;0;0;0;0;0;0
ocurrencia;0;0;0;0;0;0;0;0
Oceano;0;0;0;0;0;0;0;0
oceánico;0;0;0;0;0;0;0;0
octágono;0;0;0;0;0;0;0;0
octava;0;0;0;0;0;0;0;0
pulpo;0;0;1;0;0;0;0;0
ocular;0;0;0;0;0;0;0;0
rareza;0;0;1;0;0;1;1;0
posibilidades;0;0;0;0;0;0;0;0
oda;0;0;0;0;0;0;0;0
odioso;1;0;1;1;0;0;0;0
cuentakilómetros;0;0;0;0;0;0;0;0
olor;0;0;0;0;0;0;0;0
estrógeno;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
menudencias;0;0;0;0;0;0;0;0
ofender;1;0;1;0;0;0;0;0
ofendido;1;0;0;0;0;1;0;0
delincuente;1;0;1;1;0;1;0;0
ofensa;1;0;1;1;0;1;0;0
ofensiva;1;0;1;0;0;0;0;0
oferta;0;0;0;0;0;0;0;0
Ofrecido;0;0;0;0;0;0;0;0
ofrecimiento;0;0;0;0;0;0;0;1
de improviso;0;0;0;0;0;0;0;0
oficina;0;0;0;0;0;0;0;0
oficial;0;0;0;0;0;0;0;1
oficinas;0;0;0;0;0;0;0;0
oficial;0;0;0;0;0;0;0;1
oficiar;0;0;0;0;0;0;0;0
lontananza;0;0;0;0;0;0;0;0
descargar;0;0;0;0;0;0;0;0
compensar;0;1;0;0;0;0;0;0
vástago;0;0;0;0;0;0;0;0
fuera de juego;0;0;0;0;0;0;0;0
a menudo;0;0;0;0;0;0;0;0
a menudo;0;0;0;0;0;0;0;0
ogro;0;0;1;1;0;0;0;0
petróleo;0;0;0;0;0;0;0;0
aceites;0;0;0;0;0;0;0;0
ungüento;0;0;0;0;0;0;0;0
mayor;0;0;0;0;0;1;0;0
olfativo;0;1;0;0;0;0;0;0
oligarquía;0;0;0;0;0;0;0;0
aceituna;0;0;0;0;0;0;0;0
omega;0;0;0;0;0;0;0;0
tortilla;0;0;0;0;0;0;0;0
presagio;0;1;0;1;0;0;0;0
ominoso;0;1;0;1;0;0;0;0
omisión;0;0;0;0;0;0;0;0
omitir;0;0;0;0;0;0;0;0
omitido;0;0;0;0;0;0;0;0
general;0;0;0;0;0;0;0;0
omnipotencia;0;0;0;1;0;0;0;0
omnipotente;0;0;0;0;0;0;0;0
