,Palabras,frecuencia,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,enfado,anticipacion,asco,miedo,alegria,tristeza,sorpresa,confianza
2051,playa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,discrepancia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,sacrificio,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
2054,diferente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,atletismo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,atletismo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,sostener,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,creador,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,masa,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2060,masa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,masa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,negado,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2063,soportar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,esfera,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,honesto,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
2066,consiguiente,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2067,prolongado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,prolongado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,receta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,sustituido,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,gobernador,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2072,gobernador,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2073,protesta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,reciente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,factor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,mediador,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2077,hombro,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2078,autorizar,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2079,autorizar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,secreto,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2081,secreto,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2082,bombero,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2083,drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,inundar,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2085,hipoteca,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2086,inocente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,inocente,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2088,heredar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,lechuga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,apenas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,apenas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2092,ominoso,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2093,secundario,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,secundario,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2095,sagrado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,detrimento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,relajarse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,liberado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,aliviar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,aliviar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,aliviar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,adjunto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,adjunto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,robar,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
2105,robar,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2106,buque,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,pista,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2108,pista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,pista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,pista,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2111,recibido,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,esposa,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2113,esposa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,residente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,armar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,favorable,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
2117,registro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,registro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,registro,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2120,pagador,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,certificado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,desagradable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,desagradable,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2124,desagradable,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
2125,desagradable,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2126,desagradable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,exterminar,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2128,ineptitud,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
2129,posiblemente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,altavoz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,equilibrio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,equilibrio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,equilibrio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,desplegar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,desplegar,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2136,informar,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2137,partidario,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2138,baluarte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,instrucciones,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2140,submarino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,reina,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,abierto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,abierto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,abierto,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2145,fundador,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,inaccesible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,irrestricto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,dispositivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,instalaciones,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,recoger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,recoger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,recoger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,proporcional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,pozo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,muelle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,muelle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,muelle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,pistola,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2159,pistola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,agricultura,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,agricultura,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,agricultura,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2163,prudente,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2164,obtener,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,obtener,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,obtener,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,negociador,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,marea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,reserva,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,reserva,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,reserva,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,ambiente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,ambiente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,certeza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,masivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,verbal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,conveniencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,conveniencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,menospreciar,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
2180,procedimiento,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2181,asistente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,asistente,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2183,belleza,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2184,optimista,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2185,optimista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,actor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,ruleta,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2188,granito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,trayectoria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,habitante,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,habitante,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,aconsejado,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2193,deberes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2194,botella,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,ejercicio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,domicilio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,saludar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,pluralidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,atraer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,vela,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,vela,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,prestar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,convento,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2204,posterior,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,posterior,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,posterior,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,notables,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,atractivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,atractivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,atractivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,atractivo,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2212,atractivo,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
2213,sustancial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,fragilidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,fragilidad,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2216,deplorable,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
2217,sexo,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2218,negocio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,requisito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,requisito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,eje,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,eje,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,eje,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,promesa,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2225,promesa,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2226,estupidez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,potente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,comercial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,operador,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,armado,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2231,desarrollo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,juventud,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0
2233,alcanzar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,alcanzar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,amortiguar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,solicitar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,reventado,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2238,representado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,ideado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,multiplicado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,arrendatario,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,fidelidad,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2243,saludo,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2244,saludo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,saludo,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2246,turba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,incentivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,comodidades,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,antecedente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,calendario,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,ayudando,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,gorra,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2253,contraste,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,preparando,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,luto,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2256,argumento,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2257,juvenil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,escena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,huesos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,retraso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,retraso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,retraso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,vega,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,totalmente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,totalmente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,burla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,burla,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2268,burla,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2269,burla,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2270,agradable,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2271,agradable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,agradable,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
2273,agradable,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2274,asumiendo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,conde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,afortunado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,mentiroso,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2278,plasma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,emotivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,iniciado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,iniciado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,comenzado,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2283,aliento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,confrontar,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2285,examen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,examen,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2287,examen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,pensionista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,losa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,publicidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,necesitado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,contribuyente,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2293,borde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,borde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,borde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,borde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,borde,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2298,rancio,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2299,rancio,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2300,enterrar,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2301,enterrar,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2302,simular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,reafirmar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,tenso,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2305,tenso,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2306,tenso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,negro,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2308,negro,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2309,negro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,inactividad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,captura,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2312,captura,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,fanatismo,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2314,observar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,raro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,adicional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,adicional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,alegro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,torrente,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2320,agresor,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2321,agresor,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2322,agresor,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
2323,adivinar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,adivinar,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2325,regresivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,xenofobia,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2327,contexto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,sanguinario,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
2329,heterodoxo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,elementos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,ventaja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,enormemente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,alarmante,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2334,alarmante,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2335,eficacia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,previamente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,piedra,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2338,satisfecho,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2339,satisfecho,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2340,acelerar,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2341,acelerar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,acelerar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,acelerar,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2344,incumplimiento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,escritor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,finalmente,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1
2347,suficiencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,apretar,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2349,preparar,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2350,lamentar,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2351,maravilla,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2352,embajada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,reflejo,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2354,discutir,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2355,discutir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,superior,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,evidente,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2358,evidente,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2359,mierda,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2360,mierda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,mierda,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2362,disfraz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,disfraz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,gerente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,cuarto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,arrepentimiento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,disponer,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2368,garras,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,testigo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2370,personaje,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,personaje,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,ciencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,ciencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,contemplar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,coherencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,dormir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,concentrado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,gira,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,triplicar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,canalla,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2381,canalla,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
2382,disparates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,grifo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,grifo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,afirmando,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2386,uniforme,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
